SubjectID,Phase,Skin Conductance (microS)_mean,Skin Conductance (microS)_std,Skin Conductance (microS)_min,Skin Conductance (microS)_max,Phasic Skin Conductance (a.u.)_mean,Phasic Skin Conductance (a.u.)_std,Phasic Skin Conductance (a.u.)_min,Phasic Skin Conductance (a.u.)_max,Tonic Skin Conductance (a.u.)_mean,Tonic Skin Conductance (a.u.)_std,Tonic Skin Conductance (a.u.)_min,Tonic Skin Conductance (a.u.)_max,Skin Conductance Phasic Driver (a.u.)_mean,Skin Conductance Phasic Driver (a.u.)_std,Skin Conductance Phasic Driver (a.u.)_min,Skin Conductance Phasic Driver (a.u.)_max,Heart Rate (bpm)_mean,Heart Rate (bpm)_std,Heart Rate (bpm)_min,Heart Rate (bpm)_max,Emotional Index (a.u.)_mean,Emotional Index (a.u.)_std,Emotional Index (a.u.)_min,Emotional Index (a.u.)_max,Sympathovagal Balance (a.u.)_mean,Sympathovagal Balance (a.u.)_std,Sympathovagal Balance (a.u.)_min,Sympathovagal Balance (a.u.)_max
5,Square,1.0108091905737704,0.07916690701692268,0.89457,1.1433,0.015583782715163934,0.03261573334659358,0.00037915,0.15314,0.9952282172131148,0.06694800655309928,0.89022,1.1056,0.0030141841048832523,0.012194254102018498,-1.3323e-15,0.15802,97.14608351434427,3.1585603517388576,88.93489,105.6583,0.40271078963114754,0.49941328278006947,-0.99999,0.9999,2.958137888319672,2.017992167357058,0.582828,9.17916
5,Tram,1.586173783783784,0.19725920081839646,1.3068,2.1791,0.04276705757432432,0.05278612889308078,0.00041006,0.25209,1.5434121621621621,0.17080093546138275,1.3038,1.9349,0.011245270330164057,0.03257243308511778,-3.5527e-15,0.3823,99.43619986486486,5.693972485021437,85.64668,113.8247,0.3525556977027027,0.5107906691686386,-0.99893,0.99972,5.285531405405405,1.6236257946208337,2.81293,14.5237
5,Trivulziana,1.3416533185840707,0.19404829526965364,1.0913,1.7033,0.02748072402654867,0.037127401727889,0.00051024,0.14943,1.3141769911504426,0.1669047161592749,1.087,1.6275,0.007611141240153279,0.02151429189085515,-1.7764e-15,0.14505,99.88616616150442,6.422471423032792,85.94625,116.6943,0.2845488169358407,0.5626197132802508,-0.99958,0.99889,7.332343340707964,4.7914900737891815,2.40957,36.8712
5,U3,1.3294165364583332,0.2112307018101434,1.0996,1.7989,0.03601423385416667,0.04145337681543565,0.0013486,0.15686,1.29340703125,0.17702301495945086,1.0783,1.646,0.009564641640660376,0.024270793528685292,-5.3291e-15,0.24407,103.05140889322917,4.72237905939624,94.14961,115.9029,0.5345965208333333,0.3608724430713336,0.047409,0.95753,6.299644963541667,4.080488487013789,0.78308,19.4991
5,U4,1.5387549757281553,0.08025796288871757,1.4244,1.7093,0.04370225813106796,0.02301005119110052,0.0088572,0.11683,1.4950461165048543,0.07134960721024129,1.402,1.6483,0.013765130076644054,0.028864280616773583,-8.8818e-16,0.19929,99.41449593446602,4.7160216858551935,89.36602,115.8139,0.7519098390776698,0.31641549779357897,-0.99945,0.99981,5.258006177184466,1.60995828518997,2.86793,16.062
6,Baseline,4.269459821428572,0.19478930261855207,3.9758,4.8725,0.22401838866071427,0.179955774655113,-0.024648,0.83759,4.045445446428571,0.14042131936384405,3.7441,4.7945,0.0686409343929848,0.15676918458232025,-1.0658e-14,1.9234,78.66270922321429,8.36853356889873,63.96239,102.9543,-0.10466400497321429,0.5211626189345603,-0.99838,0.99916,1.6595087410714284,0.3149329066591882,0.73196,2.4262
6,Cafe,4.818488795045045,0.3960304971945727,4.1575,5.7255,0.5983202533783785,0.2445905249474653,0.23928,1.2863,4.22017347972973,0.27739522936370625,3.6811,4.5836,0.18007274121232986,0.32182829335716817,-4.2633e-14,2.4437,81.49539561936936,8.592916345429012,67.70909,109.4349,0.09762961365427929,0.5960308291037694,-0.99916,0.99933,1.6382046565315316,0.595446716376916,0.6609,3.2277
6,Crosswalk,6.256196564327485,0.38621577908348126,5.324,7.0711,0.9772921198830409,0.37418313789258384,0.17966,1.8151,5.278845760233918,0.2081246899124186,4.6182,5.4714,0.2956232764473836,0.4578271682724391,-4.2633e-14,3.0729,82.35892157894736,8.30821576819554,66.19438,104.8697,0.1367813611111111,0.8807941419031459,-0.99996,0.99975,3.956389005847953,2.197205076749375,0.66079,9.8715
6,Square,4.943578002793296,0.4888095544719189,4.4018,6.251,0.5269841410614525,0.3001612373260612,0.19418,1.4939,4.41660342178771,0.2711508537989296,3.8964,4.7758,0.15751803623608435,0.3156640477237703,-4.2633e-14,3.5409,83.25169532821229,6.915422234629411,70.35597,105.6259,0.23629303765223464,0.5274253622211476,-0.99959,0.99999,2.2017841759776537,1.144983938422964,0.5271,5.4629
6,Tram,5.7249263513513515,0.36045644972958263,5.0887,6.5177,0.3965770472972973,0.2662279648750831,0.05313,1.1317,5.3283539189189195,0.23309355705440893,4.9568,5.6918,0.1203369950460314,0.2600140000808273,-2.8422e-14,3.2247,79.86055648648649,7.532746109569172,64.51405,98.22978,0.11895774530675676,0.5718058919637047,-0.99918,0.99946,2.7984535337837837,1.669475323970922,0.76901,6.8614
6,Trivulziana,5.4398032608695654,0.216565182257496,5.0898,6.0066,0.32304861956521735,0.14769958987837004,0.091504,0.7585,5.116745788043478,0.09370342683126559,4.9712,5.259,0.09485865690632152,0.18942248094183714,-1.4211e-14,1.4361,84.49855247282609,6.678838487834214,71.35426,100.8638,0.36669676616847824,0.4958889156302657,-0.99591,0.99967,1.1199023777173913,0.42938067191360424,0.71926,2.4722
6,U3,5.72908625,0.3412099273968031,5.3001,6.6134,0.5563115024999999,0.350588413616569,0.09248,1.4238,5.172763125,0.24703552637596427,4.4985,5.4367,0.15115074857655272,0.3170008023650265,-4.2633e-14,3.7809,84.81171441250001,6.742466068937595,69.02447,104.8005,0.4698023145,0.6693435253787287,-0.99779,0.99967,1.2926769625,0.28875927363469434,0.93633,1.9967
6,U4,5.866220238095238,0.34782939397556845,5.2788,6.5776,0.5988304047619047,0.3188986698195972,0.20389,1.3677,5.267391785714286,0.1019443791495744,5.0046,5.4561,0.18011586434524632,0.367794514924678,-4.2633e-14,2.7835,82.9244089047619,8.654318429081075,66.84861,104.9294,0.21521834547619045,0.6187375029512333,-0.99762,0.99655,2.744947142857143,0.6039408604720552,1.6281,4.1284
8,Baseline,0.5861376094890511,0.05552219892491936,0.54463,0.84689,0.011982841277372262,0.017452602010772516,0.0,0.067316,0.5741938686131386,0.045559306522088464,0.5119,0.77954,0.0041337830825082114,0.011207360285537506,0.0,0.11283,104.32232766423358,9.85535228756212,78.48662,126.2591,0.032689589598540146,0.4842812391848023,-0.99959,0.99811,1.5516558202554744,1.2533796780132664,0.567654,11.2583
8,Cafe,1.489804986702128,0.18520025300820894,1.1701,1.7533,0.03397819847074468,0.027839589107865277,0.0010358,0.12119,1.4558063829787233,0.16378082407843222,1.1128,1.6514,0.009889491473331118,0.018917079451930194,2.3305e-07,0.16438,105.03293263962767,5.630723947784642,89.57008,121.3404,0.03016779920212766,0.9918837721013279,-0.99999,0.99997,3.977525465425532,1.1428116759095774,2.38987,13.3706
8,Crosswalk,1.6201922115384615,0.14905127605641558,1.2852,1.7936,0.19021126634615385,0.09825869215946527,0.019608,0.35399,1.4299545192307692,0.0979658337387807,1.143,1.5016,0.056915986445682694,0.07280011551818762,1.4904e-07,0.51436,105.9572825,6.209323953891282,88.29035,121.3321,0.1840898942307692,0.974917679076164,-0.99993,0.99999,3.444195034615385,2.3472605814179883,0.552896,14.8165
8,Square,0.9309724612403101,0.08593587054943147,0.80028,1.0805,0.009964147005813953,0.014338323970575696,0.00028064,0.07669,0.9210250484496124,0.0771720639425295,0.80027,1.0378,0.0022771524877984494,0.00985387976169878,9.4684e-08,0.16631,107.86532678294574,5.6325198766721085,88.80044,121.43,0.48102222868217054,0.855745842995425,-0.99991,0.99998,3.0391547965116277,1.291591338721533,1.11426,7.24217
8,Tram,0.608810137195122,0.006951201794545653,0.59402,0.62867,0.0041754654687499995,0.004736255058848249,4.0918e-05,0.02322,0.6046450304878048,0.008208635775559319,0.58942,0.62566,0.0012750384660060975,0.004705405182280711,1.2033e-07,0.055828,109.86429265243903,5.879356858507955,92.08481,124.3427,0.6250201219512195,0.7495244541803321,-0.99996,0.99996,4.172830106707317,2.766557203509885,1.58321,28.3848
8,Trivulziana,0.7374612777777778,0.025233297284107822,0.69681,0.78307,0.008080831722222221,0.008941852176068178,0.00032354,0.040696,0.7293967222222223,0.02987555049659981,0.65758,0.78228,0.003016316895583333,0.009345415800381994,1.0481e-07,0.067903,107.09935536111112,4.986507432896087,94.79475,120.3989,0.4128415972222222,0.8946156707518302,-0.99999,1.0,4.3201254166666665,1.2220654198489724,1.68704,8.21438
8,U3,1.0160797043010752,0.08651791010200421,0.87471,1.176,0.020132947043010753,0.012665697451972007,0.0013087,0.047985,0.9959510215053764,0.08734936862059688,0.83768,1.1472,0.0060122207555107525,0.01469304703504276,1.298e-07,0.13214,109.45071939516129,4.848043079228804,96.55729,118.6434,0.6997738440860215,0.6938467740982314,-0.99993,0.99983,4.1668329032258065,1.8944563257605533,1.9275,7.57598
8,U4,0.6277956385869565,0.023036820101914553,0.59492,0.65986,0.006168640271739131,0.007290013686217775,0.00021607,0.033511,0.6216363858695653,0.024645316304803672,0.58384,0.65892,0.0019254098871875,0.0069546804993450935,1.2352e-07,0.0737,107.84736097826088,3.4110149559727,99.64281,115.0418,0.6462495923913043,0.7421177340546935,-0.99996,0.99999,2.4225953260869564,0.500432367603727,1.57794,3.57448
13,Baseline,3.425042481884058,0.18844378481151475,3.183,3.9365,0.06120949513586957,0.07531414154987869,-0.017301,0.39602,3.3638295289855074,0.1691741090759625,3.1559,3.9311,0.022152141674263808,0.057686113516396575,0.0,0.43109,102.84350808876812,6.855239289471967,86.82509,122.1983,-0.029283733614130437,0.5156958062471318,-0.99983,0.99689,7.200623614130435,1.9270191947426232,3.79088,13.1859
13,Cafe,3.78074527027027,0.22347622670687273,3.4673,4.234,0.263983652027027,0.12196486987330431,0.058912,0.53305,3.516765709459459,0.16151787847115837,3.2425,3.7009,0.0840750282527902,0.16623442346669273,0.0,1.3277,105.82273530405405,6.491298216942228,91.47852,123.3304,0.19554980624999999,0.5505409668556147,-0.99176,0.99816,4.48909285472973,2.468486250315238,1.48327,12.4128
13,Crosswalk,3.6620311475409837,0.1914226553751617,3.4896,4.1913,0.19341799795081968,0.20331622156371743,0.016798,0.68263,3.4686276639344262,0.05937148003679489,3.3537,3.6066,0.06871976179828045,0.15012816790295172,0.0,1.4073,107.7292306762295,7.672193915133312,88.24293,122.2103,0.11530195532786885,0.18299191393287817,-0.30367,0.39084,6.9112080122950825,1.4031882512919642,4.75727,13.1683
13,Square,3.8926555327868853,0.3141471108881741,3.4241,4.5651,0.350423125,0.3205161525484331,0.025137,0.96761,3.542238319672131,0.238270053909821,3.1316,3.9146,0.11438587696936935,0.2522982876219879,-3.5527e-15,2.1332,104.25513915983606,7.105219070845217,89.79519,122.2736,0.10387437834016393,0.5211991126038394,-0.98652,0.98773,3.8366875614754097,1.1354020670211455,2.45957,5.61885
13,Tram,6.309648181818182,0.6160743526209053,5.2535,7.63,1.3786939545454544,0.5194014872469338,0.36792,2.7573,4.930948257575758,0.23940895755651442,4.3453,5.2629,0.41929543891460347,0.7580372144989426,-4.2633e-14,6.6653,104.19722194696969,5.979393446787995,90.54893,121.2472,0.17067170174242424,0.6448816507519098,-0.99976,0.99842,7.755357500000001,2.693899937092756,4.28499,16.7455
13,Trivulziana,5.10194271978022,0.4940014876729913,4.4263,6.6832,0.6892604395604396,0.4786063686962549,0.1917,2.1761,4.412696016483516,0.13936135260660143,4.0678,4.6607,0.23320318636498902,0.42872791476156535,-1.4211e-14,2.7568,108.25030406593406,5.38190655533889,94.82449,121.3065,0.18812869353021977,0.2196423569843838,-0.34398,0.77689,6.197966607142858,2.0337512653826555,1.82454,10.685
13,U3,4.117561594202898,0.35560679723424515,3.7351,4.7185,0.34946328985507247,0.27701275379483437,0.017611,0.82554,3.7681016304347823,0.14460022496821287,3.5,3.9703,0.11320657037274041,0.22897280725624775,-7.1054e-15,1.5995,111.23816023550725,6.31859013350507,92.72813,124.1816,0.35842131451086956,0.2862965644407508,-0.9621,0.99024,5.648461847826087,3.4624828308736717,2.06921,16.8948
13,U4,5.770317055084745,0.5293424990590592,5.0277,7.3972,0.9348642478813559,0.32358730389078394,0.13814,2.1701,4.835444915254237,0.3100552512518337,4.2241,5.2333,0.2906002007119239,0.4638106621924438,-1.4211e-14,3.5693,110.25884674788136,5.041100597025894,95.62731,124.3279,0.500575855720339,0.4350012105636376,-1.0,0.99913,10.184730847457628,5.3411129993691855,3.65358,41.0594
14,Baseline,2.9447339285714285,0.20148854536882957,2.6324,3.5346,0.3177233489285714,0.1685813204474224,0.0,0.80977,2.6269788392857145,0.17847778615439094,2.2624,3.2019,0.10580528235826543,0.17685763643050237,0.0,1.7499,86.85857908035715,8.37924967477875,72.65962,107.125,-0.09833814137767856,0.5256387633623631,-0.99985,0.99364,10.5792495,4.937619086690355,3.44993,25.0809
14,Cafe,2.2539837274774777,0.4161996325706635,1.8546,3.1136,0.2106730670608108,0.20644396748120825,0.0064667,0.81585,2.0433286036036034,0.27691903286785957,1.6263,2.7389,0.06250072776308095,0.14367099814187106,-7.1054e-15,1.4613,91.4310417286036,5.1488668843309675,78.12715,108.5069,0.07621212161824324,0.1129143155478584,-0.18576,0.49376,9.366617381756758,5.920400913808707,1.94226,32.4322
14,Crosswalk,3.79140349025974,0.4260670538477316,2.9873,4.9652,1.0668860957792208,0.5758836627380102,0.10579,2.55,2.724560795454545,0.41710999637882046,1.4801,3.1527,0.3402821007955551,0.5078050016473927,-2.8422e-14,6.3668,94.94320106331169,4.831840195064882,84.94733,104.9233,0.21535753449675327,0.27632810730981877,-0.98763,0.97407,7.427228027597402,3.159294527176114,3.32281,16.344
14,Square,2.8206904878048777,0.29707633169392883,2.2813,3.3558,0.6558433963414635,0.41490650470746143,0.076706,1.557,2.1648634146341466,0.23777221122853334,1.6022,2.559,0.19500613474458278,0.4041772078844383,-2.8422e-14,4.2083,90.61863197560974,5.693614651028606,78.02837,110.9379,0.03359555938719512,0.04964103586415907,-0.10087,0.14634,9.820541664634147,5.967457120794391,3.70062,27.7161
14,Tram,4.333407335680751,0.3802394713950076,3.553,5.4845,1.3509129988262911,0.7395408304114596,0.33097,3.0478,2.9824967136150233,0.5423036038134906,1.5386,3.5435,0.40712966958373836,0.7346366875214387,-2.8422e-14,9.6061,94.17475514671361,7.088573114722854,78.06864,112.4479,0.18756991794600938,0.23255702699254235,-0.99141,0.99149,20.97067752347418,6.660889596484294,10.7672,61.5459
14,Trivulziana,4.175049224806202,0.3008530163042743,3.546,5.0681,1.4109037887596898,0.47325182586470194,0.77418,2.7033,2.7641438953488375,0.5523716036311958,1.3161,3.2872,0.4401957791208354,0.7113563839907912,-5.6843e-14,7.6535,93.00535446705427,7.157934118662305,78.52724,110.9044,0.0842600530620155,0.1733329229945439,-0.45978,0.44769,23.987617248062016,11.552448470722688,10.8375,66.5029
14,U3,4.013865624999999,0.5104552037691606,3.2675,5.8956,1.0835806339285714,0.6265738911265856,0.18679,3.1927,2.930270892857143,0.23826559052335158,2.2625,3.2149,0.32268342469727374,0.5381945672033546,-1.4211e-14,6.1688,93.92032800892858,6.286873140389952,80.9797,113.4239,0.21828638283035715,0.2355013106110592,-0.92668,0.96228,17.588281660714284,7.2521175041296,7.47572,41.9268
14,U4,5.706713657407407,0.4196333627322902,4.9808,6.9651,2.6071317129629628,0.6061508732172575,1.6968,3.8336,3.099572106481481,0.3441111666186064,2.4212,3.3903,0.7997128757889286,1.0411365578553098,-5.6843e-14,8.7923,95.38159020833334,5.998060003797621,84.50474,112.5401,0.29380049375,0.23900558420515827,-0.77867,0.76589,7.793231319444444,2.2246222219044482,2.87169,11.1409
15,Baseline,13.241184375,0.120082565491033,12.9489,13.4672,0.36845245803571425,0.1723906876954779,0.0,0.84454,12.872726071428572,0.14059596418924727,12.4681,13.3225,0.12079053268749987,0.19304823758575024,-2.1316e-14,1.749,94.06433433035714,9.170518122610199,74.45126,111.7212,0.021724139821428567,0.5838879750118855,-0.99984,0.99935,3.8769466875000003,1.5876008130795367,1.77328,12.1801
15,Cafe,12.946663878676471,0.46401669593176464,12.3032,13.9848,0.314335796875,0.16597761175824768,0.066016,0.77046,12.632333823529411,0.3530096925461844,12.0913,13.2172,0.095004966819853,0.17690229318608117,-2.1316e-14,1.5502,90.38559740808824,8.463510667340008,73.68814,114.1828,-0.07582388993290441,0.4857566987572937,-0.99769,0.99169,2.8944648106617645,1.1358240960225512,0.77279,5.23071
15,Crosswalk,12.68094056451613,0.28878726414138767,12.1907,13.3748,0.2822559870967742,0.12066143197840688,0.057906,0.60746,12.398695967741935,0.23403422743792077,12.0509,12.8031,0.08513106257258071,0.1785970301149956,-1.4211e-14,2.5971,93.72134758064516,6.242903613187153,79.7645,109.3428,0.04300122325,0.31921292418854175,-0.99114,0.9986,1.6536708967741935,0.8868188825180074,0.556185,4.17652
15,Square,12.617296832191782,0.3217934668694493,12.1522,13.4101,0.277288625,0.11533931549889227,0.055909,0.52401,12.340028767123288,0.2452920913000417,12.0493,13.0317,0.08631447000856157,0.1780557864891825,-1.4211e-14,1.3683,93.98557709760274,7.6046376182423785,71.98673,116.7524,0.025361136953767124,0.23269118462559293,-0.96402,0.86691,1.956757123287671,2.5602751780279602,0.352101,18.6444
15,Tram,13.20761407035176,0.3141204890039555,12.5315,14.4219,0.6210171608040201,0.2636343216079969,0.1804,1.8826,12.586585238693468,0.1625675446976019,12.1123,12.8022,0.17909162211055257,0.28264687518352666,-4.2633e-14,2.3924,96.33505784547738,7.4606393679111145,78.85685,114.2836,0.14178073555276383,0.7217915929541869,-0.99955,0.9995,2.969068890075377,1.710316533173319,0.108947,12.238
15,Trivulziana,12.845676,0.34149575097199686,12.431,13.7441,0.40434613999999997,0.19571410102759945,0.12711,1.0159,12.4413383,0.20267140499220354,12.1504,12.8392,0.12459610533000005,0.2475335406163685,-2.1316e-14,1.5086,94.65648308,5.96897794528036,78.90032,110.2414,-0.032902964635,0.44269662771998103,-0.99988,0.99902,3.12301122,1.14099074665418,1.41546,8.20991
15,U3,12.829209588068181,0.2384644519430135,12.4444,13.4875,0.42395476136363636,0.17053909679165782,0.085186,0.98692,12.405255326704546,0.20439340569807485,12.0679,12.7663,0.13202484190340905,0.2626603670859303,-2.1316e-14,2.1229,99.11153316051136,7.637576453211065,78.73249,119.5578,0.09564103869318182,0.3329865708967076,-0.99407,0.98842,4.746091847301137,4.9923534324978815,0.809424,29.041
15,U4,13.20026389925373,0.48169642228552284,12.6021,14.3658,0.7243521828358209,0.27418691647130977,0.32623,1.4229,12.475901585820894,0.26063367559589934,12.0205,12.9583,0.22786772198694005,0.4108856315764539,-4.2633e-14,3.3222,102.03454191231343,8.983582706624746,74.73143,118.5108,0.31589043723880594,0.3424369171949744,-0.3915,0.94767,6.001394095149253,5.408642760241099,1.51373,26.5346
16,Baseline,1.7142320535714286,0.07576190161696787,1.5899,1.882,0.018487983910714285,0.02585755938181801,-0.021859,0.12056,1.6957367857142858,0.07614825038127408,1.5666,1.877,0.005904420748108929,0.015905133653578533,0.0,0.14577,91.75175927678572,9.879929975463472,74.10638,123.2255,-0.10985609569642857,0.5575702729770198,-0.99839,0.99834,4.3704661875,1.3083009191792643,1.82874,6.97284
16,Cafe,2.478141394472362,0.25643296949777333,2.2103,3.3582,0.15804377368090453,0.16396243776986164,0.0060695,0.82217,2.3200967336683416,0.12680602349495854,2.1571,2.5792,0.047095285730309674,0.11641253450255615,5.9828e-08,0.89144,97.5310454585427,6.039726989011499,82.65745,115.9115,0.1778511492839196,0.4549067077225627,-0.99953,0.99991,3.58154303580402,1.0313720628004752,0.70876,5.90692
16,Crosswalk,4.176704283216783,0.3936624927594819,3.5465,5.5107,0.533206673076923,0.3958153465360082,0.062291,1.8473,3.6434926573426574,0.08611393975253957,3.3911,3.7656,0.1715650167312526,0.3193422147723553,8.0389e-08,2.7501,100.64537502622377,4.244349801406082,87.90762,114.2885,0.5665710555944056,0.27413634710476265,-0.99865,0.99408,2.0566202849650352,0.6737580166361187,0.741863,4.91027
16,Square,2.928701322115385,0.17248732913070622,2.6826,3.4022,0.20803426923076923,0.1776647160060114,0.013796,0.67912,2.720660096153846,0.042409836619688245,2.6041,2.7776,0.06758500075372596,0.1694565823545236,8.1236e-08,1.0781,98.26962853365384,5.586839486834349,88.88726,116.7546,0.1276225365841346,0.10245589145197913,-0.10707,0.33955,6.479972295673077,2.1781910833579547,3.38783,12.4835
16,Tram,5.997061693548387,0.8062619235702164,5.1819,8.9417,0.505438940188172,0.6561798272693595,0.01702,3.0042,5.4916245967741935,0.2853550170749506,4.9091,5.9965,0.15383578401894557,0.3709141168983917,5.8249e-08,3.5852,97.88661735887096,5.313274997436901,85.05692,114.1663,0.36906768443615595,0.4858757920917753,-0.99935,0.99922,4.716298662634409,2.5997044411312786,1.24284,13.7393
16,Trivulziana,4.98685475,0.3987912691156131,4.535,6.2423,0.54704056625,0.3776812961780162,0.064191,1.5781,4.439797125,0.12651532076084077,4.1831,4.6605,0.16583164957075128,0.3565364436844334,5.2244e-08,2.9794,96.6234084875,7.3706898702624875,86.43384,116.7799,0.1884526704375,0.500604128658248,-0.99918,0.9942,4.842011225,1.8286226329762645,3.22179,12.5366
16,U3,4.859712109375,0.6860506725938117,4.1115,7.0239,0.58935521484375,0.6496801700424701,0.037989,2.8187,4.270345703125,0.161846715073106,3.907,4.4952,0.17284472561666014,0.37763372130986905,1.1363e-07,3.7687,100.3130290234375,5.904301279551816,89.42715,118.6453,0.67026359765625,0.3644293134441204,-0.9994,0.99792,8.805259453125,2.8697503163880125,3.01017,16.2887
16,U4,5.486327868852459,0.3217608044239635,5.0123,6.4688,0.48376266598360657,0.34881047283672745,0.026844,1.4494,5.0025503073770485,0.07533144867105507,4.8655,5.1239,0.14204528347399487,0.30171810322866494,8.0359e-08,2.5081,101.54400885245902,6.381316525717351,87.38704,117.6685,0.5271997696721311,0.36071131459256994,-0.99893,0.98781,6.408117602459017,1.4739205865680558,4.13553,9.8536
17,Baseline,4.192531759259259,0.08729823628269892,4.004,4.3743,0.1238517662037037,0.06197670733480199,0.0,0.245,4.068691296296296,0.0724233542521728,3.9171,4.1879,0.03821184583333333,0.07136168563899467,-7.1054e-15,0.50063,83.66079001851853,8.252692647588884,67.59667,105.6041,0.05291271226851852,0.5993180317145858,-0.99999,0.99935,0.8226929722222223,0.3563451865827617,0.36357,1.3865
17,Cafe,4.353034558823529,0.14928619002820895,4.1429,4.7867,0.22262289180672268,0.19682512882629818,0.015054,0.87737,4.130417331932773,0.11236648534334048,3.8397,4.3465,0.06224582784664425,0.13156990989831455,-1.4211e-14,1.8533,90.48106948529411,6.613025961997416,75.83978,110.7223,0.06275532172899159,0.08257565531674699,-0.17985,0.28401,0.9855788865546219,0.23878371714927604,0.51673,1.9481
17,Crosswalk,5.2363955078125,0.12378663658570005,5.0544,5.7123,0.1615448740234375,0.1035536472531407,0.015028,0.49056,5.07484345703125,0.04975525236584065,4.9914,5.2593,0.04978696868945308,0.10164131380608926,-1.0658e-14,0.95192,90.97752924804688,5.530922423945672,76.65223,103.523,0.769802490234375,0.5629575355837491,-0.99952,0.99994,2.58210283203125,0.6349828303355181,1.0526,4.1426
17,Square,4.8351113317757015,0.09539404299374381,4.6599,5.0417,0.24557982242990656,0.11320004265059747,0.041057,0.54406,4.589536331775701,0.08880832556778667,4.4274,4.735,0.07398728317757018,0.13623910909954534,-7.1054e-15,1.1456,88.14153080607477,4.992905409396304,76.61666,99.64941,0.4213040705607477,0.7334268572014864,-0.9997,0.99932,1.4031077102803737,0.588910434031363,0.71792,3.0047
17,Tram,5.686118256578948,0.20104490478621515,5.2847,6.2206,0.23802164309210527,0.14422284461532958,0.014708,0.63661,5.448109457236842,0.08897505000647751,5.2685,5.6623,0.07173032365131592,0.15955675732458602,-1.0658e-14,1.0302,87.02826517269737,4.980311055135531,75.47891,102.0833,0.17392960821299344,0.6715397095538307,-0.99986,0.9999,1.53860109375,0.5397659449106667,0.54571,2.9737
17,Trivulziana,5.3246601190476195,0.1527197967484018,5.0944,5.7624,0.30757133134920633,0.18481548549446802,0.038592,0.64777,5.017118055555556,0.1529154187764964,4.7765,5.315,0.08696435525793654,0.1647218624317628,-1.4211e-14,1.1353,87.26507841269841,4.706809575300722,78.91519,102.7885,0.25275669490873015,0.48414230008020326,-0.99888,0.9996,1.1218065674603173,0.5071972300250197,0.32878,2.7662
17,U3,5.389686918604651,0.14130500743790658,5.152,5.7675,0.2595036918604651,0.1503137198744735,0.047247,0.6472,5.130185755813954,0.17308721867855836,4.7583,5.4365,0.07994967649709293,0.13596887053013942,-1.4211e-14,0.78667,89.89076886627907,4.504067291715362,79.72302,107.0771,0.7859402950581394,0.3271522872974654,-0.037241,0.99795,2.1530927325581395,0.6503138849152986,1.3374,3.5961
17,U4,5.422778571428571,0.158486136949292,5.1555,5.9393,0.34575518993506493,0.17837839878045114,0.077411,0.79758,5.077047889610389,0.1735955251065025,4.7585,5.3719,0.10111225016233757,0.18159943453595123,-1.4211e-14,1.5392,85.97696292207792,4.4862715103017266,78.62074,99.61453,0.19706262212337664,0.39047107464879555,-0.99783,0.98809,2.187688961038961,0.5027871662812512,1.3751,3.243
18,Baseline,6.905976839285714,0.4081526991515231,6.28564,7.98339,0.4771786366964285,0.2927126476164053,-0.016763,1.3888,6.428811607142857,0.23027406989198332,6.2143,7.4638,0.15701130971816854,0.325012107671966,-2.84217e-14,1.94329,87.73814161607143,9.392148307307064,70.36894,111.7454,-0.01377791642857143,0.5062417575495125,-0.99753,0.99977,3.832455339285714,0.8942699731462642,2.23985,6.39486
18,Cafe,8.546870677966101,0.40214979273075036,7.83797,9.63216,1.4425733262711866,0.4232100877849237,0.77464,2.4891,7.1042979872881356,0.12870226158869272,6.8809,7.3562,0.4234764852648375,0.7515673276151463,-5.68434e-14,6.41742,94.99640294491526,7.744840167880297,80.14421,117.7228,0.4842810911016949,0.5873080512170461,-0.99879,0.9998,3.5171476906779664,0.5741401753945493,2.10031,4.54985
18,Crosswalk,9.599233089430895,0.6480865546882274,8.72527,12.0897,1.6317061178861787,0.8130201368462947,0.3168,3.9848,7.967529268292682,0.3580892414459563,7.3513,8.4251,0.46297221903560043,0.8380487805350446,-5.68434e-14,6.75136,85.45960448170732,8.642312948372716,73.65844,116.0144,-0.289999391722561,0.6555997687925572,-0.9992,0.99716,6.242129695121951,1.6482071270599639,1.42415,9.63917
18,Square,9.000379379699249,0.8454311780449849,7.65284,11.5835,1.7732837593984963,0.6798511104824602,0.65332,3.8971,7.227108928571429,0.2951190969075506,6.639,7.6875,0.5253674565508627,0.9154794714618666,-8.52651e-14,6.03924,91.06072583646618,8.886746764051889,71.61605,117.6572,0.19127654063909774,0.5571671168596112,-0.99854,0.9998,6.480815761278195,0.9927903005120297,3.95402,8.48048
18,Tram,10.80496727631579,0.7582900208812484,9.44609,13.4584,1.5184364539473683,0.8022347096915978,0.3439,4.2162,9.286546118421052,0.27078856184339256,8.7902,9.6581,0.4542867161822582,0.8708356196333731,-8.52651e-14,8.19083,87.60259182894737,7.709473953456387,74.41136,111.0004,-0.09873283301907895,0.6221659416816354,-0.99919,0.99376,6.974882381578947,1.2018798553547496,3.90653,9.96342
